month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2017-08-01,Manhattan,LCL/LTD,M20,Off-Peak,31414.25,3.011271458,-0.015085298,69.3364653
2017-08-01,Manhattan,LCL/LTD,M20,Peak,18926.32,2.91901092,-0.544943095,70.8793286
2017-08-01,Manhattan,LCL/LTD,M21,Off-Peak,15143.76,2.685752941,-0.006268293,79.0163686
2017-08-01,Manhattan,LCL/LTD,M21,Peak,14411.08,2.34577838,-0.079991733,80.5179385
2017-08-01,Manhattan,LCL/LTD,M22,Off-Peak,30448.38,2.700855613,1.809414353,63.2867929
2017-08-01,Manhattan,LCL/LTD,M22,Peak,32060.71,1.682711394,0.830832561,73.7280428
2017-08-01,Manhattan,LCL/LTD,M3,Off-Peak,165509.96,1.562326489,0.6815246,73.4507955
2017-08-01,Manhattan,LCL/LTD,M3,Peak,99260.82,1.366699366,0.585764681,76.4221822
2017-08-01,Manhattan,LCL/LTD,M31,Off-Peak,111715.57,1.135936271,-0.088536927,81.0978136
2017-08-01,Manhattan,LCL/LTD,M31,Peak,79953.52,1.21535822,0.201559431,79.9006485
2017-08-01,Manhattan,LCL/LTD,M4,Off-Peak,175812.46,1.617021697,0.339303082,75.343996
2017-08-01,Manhattan,LCL/LTD,M4,Peak,134395.99,1.637533669,0.148795446,76.5403748
2017-08-01,Manhattan,LCL/LTD,M42,Off-Peak,125290.74,1.586755126,1.750400389,67.6728336
2017-08-01,Manhattan,LCL/LTD,M42,Peak,101230.11,1.456682817,1.213615197,72.2992029
2017-08-01,Manhattan,LCL/LTD,M5,Off-Peak,89276.28,1.823359323,0.220635532,72.486148
2017-08-01,Manhattan,LCL/LTD,M5,Peak,55668.03,2.17407055,0.475874743,69.4977036
2017-08-01,Manhattan,LCL/LTD,M50,Off-Peak,34442.2,2.171963634,-0.68073422,80.1651551
2017-08-01,Manhattan,LCL/LTD,M50,Peak,27140.89,1.710507313,-0.011096978,76.6445077
2017-08-01,Manhattan,LCL/LTD,M55,Off-Peak,32114.8,2.907349478,0.792956512,64.789415
2017-08-01,Manhattan,LCL/LTD,M55,Peak,16475.35,2.940548522,1.060594779,62.8435894
2017-08-01,Manhattan,LCL/LTD,M57,Off-Peak,74170.24,1.788063172,0.401086449,74.740249
2017-08-01,Manhattan,LCL/LTD,M57,Peak,58954.66,1.499101468,0.694353148,74.6664986
2017-08-01,Manhattan,LCL/LTD,M66,Off-Peak,92580.27,0.86938548,-0.604594862,85.8725552
2017-08-01,Manhattan,LCL/LTD,M66,Peak,73543.2,0.896010658,-0.820973633,89.7752631
2017-08-01,Manhattan,LCL/LTD,M7,Off-Peak,152101.21,1.988269426,0.753685038,69.6914634
2017-08-01,Manhattan,LCL/LTD,M7,Peak,79136.88,1.792686088,0.687447038,71.7350204
2017-08-01,Manhattan,LCL/LTD,M72,Off-Peak,61013.76,1.094714748,-0.91694698,85.7159399
2017-08-01,Manhattan,LCL/LTD,M72,Peak,42085.59,0.90736837,-1.651748855,88.6918167
2017-08-01,Manhattan,LCL/LTD,M8,Off-Peak,19552.51,2.551358974,0.581175054,73.9947949
2017-08-01,Manhattan,LCL/LTD,M8,Peak,23359.02,1.493524964,0.485762274,78.8706367
2017-08-01,Manhattan,LCL/LTD,M9,Off-Peak,67610.92,2.498742851,0.39400854,67.7398998
2017-08-01,Manhattan,LCL/LTD,M9,Peak,51443.76,1.968659836,0.029190952,73.5840637
2017-08-01,Manhattan,LCL/LTD,M96,Off-Peak,173799.2,0.849344356,-1.103503361,91.0202935
2017-08-01,Manhattan,LCL/LTD,M96,Peak,134358.88,0.736804605,-1.431016356,94.0005239
2017-08-01,Manhattan,LCL/LTD,M98,Off-Peak,12286.36,1.971904092,-1.851524467,81.6722452
2017-08-01,Manhattan,LCL/LTD,M98,Peak,27118.25,1.756578697,-1.24020111,77.4477036
2017-08-01,Manhattan,SBS,M34+,Off-Peak,94750.87,1.430391457,-0.339362703,83.1498252
2017-08-01,Manhattan,SBS,M34+,Peak,76390.82,1.211359472,-0.152526477,84.3090121
2017-08-01,Manhattan,SBS,M34A+,Off-Peak,95674.17,1.248483168,-0.341800872,82.9685694
2017-08-01,Manhattan,SBS,M34A+,Peak,74991.71,1.141890725,-0.135135286,83.3140108
2017-08-01,Manhattan,SBS,M79+,Off-Peak,164935.07,0.622090793,-0.862369479,90.1646752
2017-08-01,Manhattan,SBS,M79+,Peak,119450.76,0.439059838,-1.544908316,95.8650747
2017-08-01,Manhattan,SBS,M15+,Off-Peak,275836.83,1.831468291,0.770957562,71.7627957
2017-08-01,Manhattan,SBS,M15+,Peak,239824.91,1.360529581,0.472520233,79.7946849
2017-08-01,Manhattan,SBS,M23+,Off-Peak,167154.02,1.078345616,1.05491009,76.1139328
2017-08-01,Manhattan,SBS,M23+,Peak,120570.86,0.941698281,0.820908326,78.843657
2017-08-01,Manhattan,SBS,M60+,Off-Peak,126541.29,2.167768356,-0.141749285,67.5042356
2017-08-01,Manhattan,SBS,M60+,Peak,74201.22,2.08174091,-0.039354804,68.0184542
2017-08-01,Manhattan,SBS,M86+,Off-Peak,189809.09,0.760077065,0.27289761,86.0146293
2017-08-01,Manhattan,SBS,M86+,Peak,141868.06,0.667846508,-0.536387749,92.7995954
2017-08-01,Queens,EXP,QM1,Off-Peak,1710.24,1.168388551,2.806488176,64.2644106
2017-08-01,Queens,EXP,QM1,Peak,4328.49,0.603880228,5.221042368,50.0106527
2017-08-01,Queens,EXP,QM10,Off-Peak,800.7802,2.531070074,1.343291996,78.3627018
2017-08-01,Queens,EXP,QM10,Peak,3066.04,2.726281212,1.945713542,62.4908237
2017-08-01,Queens,EXP,QM11,Off-Peak,1809.84,2.304464631,-3.743905918,78.213446
2017-08-01,Queens,EXP,QM11,Peak,8688.18,2.200144242,0.434233579,64.7431858
2017-08-01,Queens,EXP,QM12,Off-Peak,1484.03,2.149189143,2.747099421,63.284435
2017-08-01,Queens,EXP,QM12,Peak,3504.82,2.793440964,3.975298732,48.9918186
2017-08-01,Queens,EXP,QM15,Off-Peak,10584.47,3.382475766,-0.287365994,72.7988215
2017-08-01,Queens,EXP,QM15,Peak,19205.89,1.61472257,4.621258137,50.8452769
2017-08-01,Queens,EXP,QM16,Off-Peak,3294.23,0.771117707,-7.433419018,90.1562756
2017-08-01,Queens,EXP,QM16,Peak,6810.91,1.824588037,2.48904399,55.9344105
2017-08-01,Queens,EXP,QM17,Off-Peak,3644.87,2.642462552,-6.809755114,83.52285
2017-08-01,Queens,EXP,QM17,Peak,5591.63,2.609129664,3.300721741,51.9382619
2017-08-01,Queens,EXP,QM18,Off-Peak,1225.42,2.803419688,0.918222493,60.5169287
2017-08-01,Queens,EXP,QM18,Peak,4044.26,3.488807047,4.027369002,48.8424303
2017-08-01,Queens,EXP,QM2,Off-Peak,10222.96,2.423797571,0.739800145,66.5602409
2017-08-01,Queens,EXP,QM2,Peak,12644.22,1.521350875,-1.896301699,68.7340403
2017-08-01,Queens,EXP,QM20,Off-Peak,7062.11,2.313576014,-1.242641954,74.6790181
2017-08-01,Queens,EXP,QM20,Peak,12816.11,1.771046354,-4.312820804,74.9724956
2017-08-01,Queens,EXP,QM21,Off-Peak,1874.88,2.920196846,2.114957436,56.9290609
2017-08-01,Queens,EXP,QM21,Peak,3169.49,3.217586537,2.496746507,56.4186722
2017-08-01,Queens,EXP,QM24,Off-Peak,373.425,2.251706612,10.33489712,26.9967196
2017-08-01,Queens,EXP,QM24,Peak,3101.77,3.695824107,6.010642389,37.2258384
2017-08-01,Queens,EXP,QM25,Off-Peak,849.652,4.12840634,6.865864018,34.5165903
2017-08-01,Queens,EXP,QM25,Peak,3212.29,2.631741496,10.24288135,23.1777935
2017-08-01,Queens,EXP,QM31,Off-Peak,112.8,2.517641844,2.213024527,63.5638298
2017-08-01,Queens,EXP,QM31,Peak,3878.37,0.737023786,8.173262316,39.7244802
2017-08-01,Queens,EXP,QM32,Off-Peak,1708.84,1.633749971,-0.629288475,83.3911056
2017-08-01,Queens,EXP,QM32,Peak,8026.3,2.667599866,-1.594485684,70.6415241
2017-08-01,Queens,EXP,QM34,Off-Peak,691.7358,1.398448044,11.70972087,7.4371603
2017-08-01,Queens,EXP,QM34,Peak,4766.56,1.556064143,8.924877344,27.1182996
2017-08-01,Queens,EXP,QM35,Off-Peak,2449.34,1.77275775,0.106736788,75.4243472
2017-08-01,Queens,EXP,QM35,Peak,9482.57,1.656278164,6.982093298,35.6317708
2017-08-01,Queens,EXP,QM36,Off-Peak,623.1438,2.488387354,-2.325227553,79.3749051
2017-08-01,Queens,EXP,QM36,Peak,4574.06,1.646491751,6.374224021,39.1005552
2017-08-01,Queens,EXP,QM4,Off-Peak,4229.73,3.087651331,-1.157528969,72.0769853
2017-08-01,Queens,EXP,QM4,Peak,6193.37,2.48734673,-2.884805355,71.4768018
2017-08-01,Queens,EXP,QM40,Off-Peak,587.5347,1.024785915,0.389601488,81.5507407
2017-08-01,Queens,EXP,QM40,Peak,2693.98,1.454057899,3.217265469,61.3721642
2017-08-01,Queens,EXP,QM42,Off-Peak,523.2464,2.458561027,2.560126096,58.5768196
2017-08-01,Queens,EXP,QM42,Peak,3463.18,1.854461604,4.115609952,52.4766184
2017-08-01,Queens,EXP,QM44,Off-Peak,755.8791,2.310445405,-1.190972101,90.7226566
2017-08-01,Queens,EXP,QM44,Peak,3774.79,2.778346209,-1.910692842,75.5000811
2017-08-01,Queens,EXP,QM5,Off-Peak,11086.8,3.067426813,4.371029901,43.2659757
2017-08-01,Queens,EXP,QM5,Peak,14634.57,1.316959998,7.379454579,39.7979313
2017-08-01,Queens,EXP,QM6,Off-Peak,6267.67,3.445392908,2.179924859,55.3520956
2017-08-01,Queens,EXP,QM6,Peak,8040.1,2.758586582,4.439952091,48.3043696
2017-08-01,Queens,EXP,QM7,Off-Peak,4903.89,1.998025486,0.262646864,69.9930775
2017-08-01,Queens,EXP,QM7,Peak,9575.8,1.834728443,0.084408134,67.7037912
2017-08-01,Queens,EXP,QM8,Off-Peak,691.8687,2.559040135,6.300767554,29.8045713
2017-08-01,Queens,EXP,QM8,Peak,8366.66,1.825625852,7.192777821,38.3287095
2017-08-01,Queens,EXP,X63,Off-Peak,2795.86,2.201596746,-5.98500949,80.8029672
2017-08-01,Queens,EXP,X63,Peak,10443.39,1.550654253,-2.562987909,73.894941
2017-08-01,Queens,EXP,X64,Off-Peak,1890.03,1.67582143,-7.856786454,93.6199922
2017-08-01,Queens,EXP,X64,Peak,4879.41,2.659323687,-2.82924161,73.6744359
2017-08-01,Queens,EXP,X68,Off-Peak,3400.62,1.406247352,-0.455558624,79.2157301
2017-08-01,Queens,EXP,X68,Peak,8821.33,2.031829342,-0.168165909,67.6737078
2017-08-01,Queens,LCL/LTD,Q1,Off-Peak,52069.01,1.43794816,-0.290147435,87.0593014
2017-08-01,Queens,LCL/LTD,Q1,Peak,36258.28,1.179985811,-1.053176194,90.5704719
2017-08-01,Queens,LCL/LTD,Q10,Off-Peak,223768.54,1.730502599,-0.155271403,78.3178068
2017-08-01,Queens,LCL/LTD,Q10,Peak,132168.84,1.768196529,-0.026618584,75.4447768
2017-08-01,Queens,LCL/LTD,Q100,Off-Peak,46527.52,2.433002036,1.301086898,67.6397811
2017-08-01,Queens,LCL/LTD,Q100,Peak,29400.73,2.131730179,1.587204236,66.9044151
2017-08-01,Queens,LCL/LTD,Q101,Off-Peak,44486.79,2.252171459,1.050005003,69.1800426
2017-08-01,Queens,LCL/LTD,Q101,Peak,30114.68,1.89022727,1.621552885,65.4835598
2017-08-01,Queens,LCL/LTD,Q102,Off-Peak,35011.13,2.428175196,0.724375838,74.6740057
2017-08-01,Queens,LCL/LTD,Q102,Peak,23621.43,2.438714106,0.358385875,72.4704963
2017-08-01,Queens,LCL/LTD,Q103,Off-Peak,16152.97,1.917922188,0.345800107,85.5657618
2017-08-01,Queens,LCL/LTD,Q103,Peak,19119.11,1.602611124,0.932152857,80.0195253
2017-08-01,Queens,LCL/LTD,Q104,Off-Peak,28198,2.318626791,0.871967105,77.8038674
2017-08-01,Queens,LCL/LTD,Q104,Peak,20381.29,2.055599955,0.583929572,80.8050954
2017-08-01,Queens,LCL/LTD,Q11,Off-Peak,38766.06,1.335287774,-0.292810269,85.7642851
2017-08-01,Queens,LCL/LTD,Q11,Peak,36806.02,1.275335949,-0.339447436,82.2011933
2017-08-01,Queens,LCL/LTD,Q110,Off-Peak,66745.6,1.673973857,1.917269464,66.9048223
2017-08-01,Queens,LCL/LTD,Q110,Peak,50821.25,1.446385652,1.649395913,69.160083
2017-08-01,Queens,LCL/LTD,Q111,Off-Peak,150950.38,1.665664821,1.217326253,70.4690882
2017-08-01,Queens,LCL/LTD,Q111,Peak,89960.7,1.790834454,1.663214465,67.9409377
2017-08-01,Queens,LCL/LTD,Q112,Off-Peak,54213.95,2.085934194,1.531475984,64.9934679
2017-08-01,Queens,LCL/LTD,Q112,Peak,42583.76,1.565701204,1.1892728,70.4776363
2017-08-01,Queens,LCL/LTD,Q113,Off-Peak,52341.43,2.403174464,4.860287923,47.3294222
2017-08-01,Queens,LCL/LTD,Q36,Peak,55624.69,1.05109974,0.244337828,83.1058568
2017-08-01,Queens,LCL/LTD,Q113,Peak,37698.79,2.175501264,4.6568453,49.7612019
2017-08-01,Queens,LCL/LTD,Q114,Off-Peak,83795.79,3.393654247,0.869178678,62.9038389
2017-08-01,Queens,LCL/LTD,Q114,Peak,47203.98,3.11988397,1.139869267,61.6146751
2017-08-01,Queens,LCL/LTD,Q12,Off-Peak,135990.47,1.216217757,1.304401189,76.6825885
2017-08-01,Queens,LCL/LTD,Q12,Peak,86633.19,1.424103436,1.592103259,72.4473752
2017-08-01,Queens,LCL/LTD,Q13,Off-Peak,107207.79,1.070159725,-0.335722814,84.2608336
2017-08-01,Queens,LCL/LTD,Q13,Peak,66315.38,1.484133874,-0.750873015,83.1010378
2017-08-01,Queens,LCL/LTD,Q15,Off-Peak,32749.16,3.483507747,-0.14384903,79.5651655
2017-08-01,Queens,LCL/LTD,Q15,Peak,26174.7,2.086112036,-0.013885093,80.5036221
2017-08-01,Queens,LCL/LTD,Q15A,Off-Peak,33453.51,3.21216056,-0.234417313,80.8322858
2017-08-01,Queens,LCL/LTD,Q15A,Peak,27957.89,2.274414658,0.131295168,76.6226503
2017-08-01,Queens,LCL/LTD,Q16,Off-Peak,42812.27,1.67633047,-1.090630043,89.9657597
2017-08-01,Queens,LCL/LTD,Q16,Peak,38466.49,0.958592651,-0.908898281,89.7808354
2017-08-01,Queens,LCL/LTD,Q17,Off-Peak,162414.15,1.836384159,1.325379592,67.716062
2017-08-01,Queens,LCL/LTD,Q17,Peak,117152.62,1.72158455,0.540215565,72.3868171
2017-08-01,Queens,LCL/LTD,Q18,Off-Peak,86183.61,2.388139934,1.160269717,69.8172943
2017-08-01,Queens,LCL/LTD,Q18,Peak,72665.22,1.708453454,1.014997766,70.7689504
2017-08-01,Queens,LCL/LTD,Q19,Off-Peak,37728.4,2.97988055,0.24891193,69.2685845
2017-08-01,Queens,LCL/LTD,Q19,Peak,29937.65,3.00101224,0.727168108,64.815309
2017-08-01,Queens,LCL/LTD,Q2,Off-Peak,68097.39,1.123922052,-0.302015433,87.040051
2017-08-01,Queens,LCL/LTD,Q2,Peak,44232.51,1.270093996,-0.801961169,86.0967965
2017-08-01,Queens,LCL/LTD,Q20A,Off-Peak,105747.66,1.825851489,-0.005014843,75.6741315
2017-08-01,Queens,LCL/LTD,Q20A,Peak,65809.62,1.325400573,-0.549165134,82.841896
2017-08-01,Queens,LCL/LTD,Q20B,Off-Peak,76104.34,1.53612729,0.007288585,78.0225291
2017-08-01,Queens,LCL/LTD,Q20B,Peak,60399.43,1.315170052,-0.380455586,82.124855
2017-08-01,Queens,LCL/LTD,Q21,Off-Peak,29141.46,2.085380552,-0.539440546,80.9225348
2017-08-01,Queens,LCL/LTD,Q21,Peak,14966.77,1.693607912,-0.653950681,85.8055155
2017-08-01,Queens,LCL/LTD,Q22,Off-Peak,66566.89,1.280313708,1.050588878,75.4412496
2017-08-01,Queens,LCL/LTD,Q22,Peak,40644.96,1.142139403,0.804637143,77.8000752
2017-08-01,Queens,LCL/LTD,Q23,Off-Peak,166922.4,2.15476574,1.793541537,64.1518374
2017-08-01,Queens,LCL/LTD,Q23,Peak,123683.66,1.831563307,1.861336084,64.9844849
2017-08-01,Queens,LCL/LTD,Q24,Off-Peak,116153.73,2.567065459,0.450005132,69.3313703
2017-08-01,Queens,LCL/LTD,Q24,Peak,73913.88,2.208016575,0.855720444,67.6642752
2017-08-01,Queens,LCL/LTD,Q25,Off-Peak,172481.48,1.860353256,3.174937002,58.6249248
2017-08-01,Queens,LCL/LTD,Q25,Peak,153911.29,1.636876205,2.627851029,62.5009975
2017-08-01,Queens,LCL/LTD,Q26,Off-Peak,9894.56,1.386789755,-0.01090264,85.4913426
2017-08-01,Queens,LCL/LTD,Q26,Peak,22355.55,1.180927466,0.586695597,79.2791468
2017-08-01,Queens,LCL/LTD,Q27,Off-Peak,229432.71,1.767811544,1.427230368,68.8467354
2017-08-01,Queens,LCL/LTD,Q27,Peak,156712.79,1.669185661,1.300885972,70.5374876
2017-08-01,Queens,LCL/LTD,Q28,Off-Peak,103370.74,1.017629443,-0.808843349,87.2200393
2017-08-01,Queens,LCL/LTD,Q28,Peak,79992.74,0.779576394,-1.397784006,91.7480352
2017-08-01,Queens,LCL/LTD,Q29,Off-Peak,50530.35,2.527698701,0.363117784,74.3645394
2017-08-01,Queens,LCL/LTD,Q29,Peak,37939.9,2.038586777,0.115304502,75.0538255
2017-08-01,Queens,LCL/LTD,Q3,Off-Peak,126714.24,1.517653872,0.428861461,78.461813
2017-08-01,Queens,LCL/LTD,Q3,Peak,67886.24,0.98203209,-0.028773612,84.5475278
2017-08-01,Queens,LCL/LTD,Q30,Off-Peak,95866.11,1.476614556,0.465919084,78.121107
2017-08-01,Queens,LCL/LTD,Q30,Peak,60566.06,1.594791399,0.282889546,76.0596126
2017-08-01,Queens,LCL/LTD,Q31,Off-Peak,54931.81,1.454506067,-0.291093774,86.271639
2017-08-01,Queens,LCL/LTD,Q31,Peak,49555.88,1.051245516,-0.320563886,86.1414449
2017-08-01,Queens,LCL/LTD,Q32,Off-Peak,113104.19,2.236357577,0.837394381,67.1608463
2017-08-01,Queens,LCL/LTD,Q32,Peak,66209.31,2.298961901,1.411329158,64.5636434
2017-08-01,Queens,LCL/LTD,Q33,Off-Peak,77202.06,1.177342827,0.539218651,77.1721938
2017-08-01,Queens,LCL/LTD,Q33,Peak,47617.57,1.425690833,0.273481277,77.0221397
2017-08-01,Queens,LCL/LTD,Q34,Off-Peak,74895.2,2.078668087,3.023470626,58.8142978
2017-08-01,Queens,LCL/LTD,Q34,Peak,35074.85,1.691007356,2.702823855,64.2789373
2017-08-01,Queens,LCL/LTD,Q35,Off-Peak,37698.68,1.641429487,-0.639951679,86.5247665
2017-08-01,Queens,LCL/LTD,Q35,Peak,29833.38,1.138864203,-0.459963127,85.2847389
2017-08-01,Queens,LCL/LTD,Q36,Off-Peak,76324.86,1.336638073,0.290945902,83.5057355
2017-08-01,Queens,LCL/LTD,Q37,Off-Peak,76312.42,2.09765012,0.539495728,75.0926353
2017-08-01,Queens,LCL/LTD,Q37,Peak,62220.62,1.315780899,0.126638228,80.9296202
2017-08-01,Queens,LCL/LTD,Q38,Off-Peak,79183.95,2.110358371,0.731342041,76.2218697
2017-08-01,Queens,LCL/LTD,Q38,Peak,76500.29,1.500276809,0.655067459,77.2124243
2017-08-01,Queens,LCL/LTD,Q39,Off-Peak,47197.88,2.322725756,0.935104746,67.8303071
2017-08-01,Queens,LCL/LTD,Q39,Peak,41078.65,2.153319657,1.032112082,67.2663252
2017-08-01,Queens,LCL/LTD,Q4,Off-Peak,104885.37,1.209382494,-0.029720149,82.1231868
2017-08-01,Queens,LCL/LTD,Q4,Peak,69523.78,1.128392162,-0.543459364,83.5088525
2017-08-01,Queens,LCL/LTD,Q40,Off-Peak,53624.8,1.245379572,1.587061684,71.9289447
2017-08-01,Queens,LCL/LTD,Q40,Peak,35141.19,1.276766086,2.292843728,64.9140939
2017-08-01,Queens,LCL/LTD,Q41,Off-Peak,64278.06,2.245493178,1.056698455,67.8138385
2017-08-01,Queens,LCL/LTD,Q41,Peak,51894.23,1.55551077,1.011414992,71.2566539
2017-08-01,Queens,LCL/LTD,Q42,Off-Peak,12439.21,1.985623534,-0.531166948,91.7582877
2017-08-01,Queens,LCL/LTD,Q42,Peak,13002.73,1.697836365,-1.197643726,91.131616
2017-08-01,Queens,LCL/LTD,Q43,Off-Peak,173477.21,1.112745749,0.035960307,82.0771133
2017-08-01,Queens,LCL/LTD,Q43,Peak,110957.88,1.297458883,-0.145903256,82.2081599
2017-08-01,Queens,LCL/LTD,Q46,Off-Peak,215897.95,1.28939113,-1.340199027,85.467492
2017-08-01,Queens,LCL/LTD,Q46,Peak,188848.85,1.119901643,-1.910578622,90.836569
2017-08-01,Queens,LCL/LTD,Q47,Off-Peak,82520.97,2.402408821,1.375382266,65.2402243
2017-08-01,Queens,LCL/LTD,Q47,Peak,66094.74,1.68651796,1.459422923,68.1370496
2017-08-01,Queens,LCL/LTD,Q48,Off-Peak,36606.95,1.879049577,-0.080550631,77.564002
2017-08-01,Queens,LCL/LTD,Q48,Peak,16028.94,2.364308076,0.515648744,67.7618971
2017-08-01,Queens,LCL/LTD,Q49,Off-Peak,87940.27,1.559090104,-0.427603125,81.5001333
2017-08-01,Queens,LCL/LTD,Q49,Peak,70549.72,1.365997421,-1.243966796,88.9432445
2017-08-01,Queens,LCL/LTD,Q5,Off-Peak,136611.06,1.189732663,-1.11017471,85.6783017
2017-08-01,Queens,LCL/LTD,Q5,Peak,85028.64,1.19472388,-1.494963722,86.7772828
2017-08-01,Queens,LCL/LTD,Q50,Off-Peak,50407.23,3.194879674,-0.047350863,66.6147974
2017-08-01,Queens,LCL/LTD,Q50,Peak,33206.76,2.846989026,-0.30173991,69.3175522
2017-08-01,Queens,LCL/LTD,Q52,Off-Peak,55601.36,2.14970282,-0.566300206,80.6194853
2017-08-01,Queens,LCL/LTD,Q52,Peak,41523.64,1.822244677,-0.831903242,80.3091548
2017-08-01,Queens,LCL/LTD,Q53,Off-Peak,188512.07,1.483134473,1.066216869,71.2677832
2017-08-01,Queens,LCL/LTD,Q53,Peak,105231.66,1.419247441,1.478274509,69.4769211
2017-08-01,Queens,LCL/LTD,Q54,Off-Peak,122189.87,2.676407297,1.280878942,65.2138637
2017-08-01,Queens,LCL/LTD,Q54,Peak,81043.23,2.396001461,2.018309274,60.110571
2017-08-01,Queens,LCL/LTD,Q55,Off-Peak,89429.46,1.299370962,0.531848534,78.0735947
2017-08-01,Queens,LCL/LTD,Q55,Peak,61904.04,0.875904766,0.483395777,78.648149
2017-08-01,Queens,LCL/LTD,Q56,Off-Peak,108815.53,2.966626023,1.197063115,63.6099151
2017-08-01,Queens,LCL/LTD,Q56,Peak,60684.05,3.005693341,1.211261053,63.2474839
2017-08-01,Queens,LCL/LTD,Q58,Off-Peak,305990.57,2.010507699,1.186803577,66.9181771
2017-08-01,Queens,LCL/LTD,Q58,Peak,194906.79,2.206181676,1.53954227,63.5076061
2017-08-01,Queens,LCL/LTD,Q59,Off-Peak,88054.48,2.54220275,1.096367017,66.1467724
2017-08-01,Queens,LCL/LTD,Q59,Peak,72724.88,1.89259554,0.86779952,70.5589553
2017-08-01,Queens,LCL/LTD,Q6,Off-Peak,111943.64,1.660085825,1.028030841,71.524894
2017-08-01,Queens,LCL/LTD,Q6,Peak,82550.34,1.554041001,0.612471812,74.5283212
2017-08-01,Queens,LCL/LTD,Q60,Off-Peak,143429.77,1.8746148,0.774443204,71.6349021
2017-08-01,Queens,LCL/LTD,Q60,Peak,67611.27,1.990732431,0.911743921,69.7373175
2017-08-01,Queens,LCL/LTD,Q64,Off-Peak,86650.18,0.669422529,0.175172406,88.1675223
2017-08-01,Queens,LCL/LTD,Q64,Peak,68280.47,0.592900401,-0.888620078,94.8013337
2017-08-01,Queens,LCL/LTD,Q65,Off-Peak,204998.34,2.324650016,3.436854018,54.6207514
2017-08-01,Queens,LCL/LTD,Q65,Peak,151873.73,1.702813844,2.879977237,59.7864016
2017-08-01,Queens,LCL/LTD,Q66,Off-Peak,137292.41,2.553385663,0.795989209,66.6923455
2017-08-01,Queens,LCL/LTD,Q66,Peak,102156.14,2.054244285,0.430049063,72.5812589
2017-08-01,Queens,LCL/LTD,Q67,Off-Peak,21987.82,1.891007005,0.366128095,80.0913538
2017-08-01,Queens,LCL/LTD,Q67,Peak,23154.46,1.672184129,0.834167365,72.5367368
2017-08-01,Queens,LCL/LTD,Q69,Off-Peak,86822.35,2.36867507,0.952789083,65.9123606
2017-08-01,Queens,LCL/LTD,Q69,Peak,88548.55,1.413263604,0.586507171,76.5012296
2017-08-01,Queens,LCL/LTD,Q7,Off-Peak,48105.62,2.952580923,1.580005763,61.2711881
2017-08-01,Queens,LCL/LTD,Q7,Peak,37586.39,1.357892135,1.563181128,67.7289732
2017-08-01,Queens,LCL/LTD,Q72,Off-Peak,74645.96,2.640629662,0.635895203,68.7252622
2017-08-01,Queens,LCL/LTD,Q72,Peak,47052.82,2.421317894,0.797044683,67.2866289
2017-08-01,Queens,LCL/LTD,Q76,Off-Peak,61374.56,1.965011677,-0.131545989,83.7115342
2017-08-01,Queens,LCL/LTD,Q76,Peak,44016.67,1.614795774,0.104083559,80.4063685
2017-08-01,Queens,LCL/LTD,Q77,Off-Peak,74224.02,1.765500988,0.695062149,75.1729136
2017-08-01,Queens,LCL/LTD,Q77,Peak,59349.51,1.295561016,-0.031400081,81.0439582
2017-08-01,Queens,LCL/LTD,Q8,Off-Peak,107173.62,2.002893139,1.087283876,70.1434203
2017-08-01,Queens,LCL/LTD,Q8,Peak,65738.88,1.858344772,0.558639209,73.523196
2017-08-01,Queens,LCL/LTD,Q83,Off-Peak,104205.92,0.860055413,0.46278297,82.4021412
2017-08-01,Queens,LCL/LTD,Q83,Peak,64248.94,1.110476477,0.319054685,79.7580571
2017-08-01,Queens,LCL/LTD,Q84,Off-Peak,53421.99,1.522271424,-2.204076494,89.6596354
2017-08-01,Queens,LCL/LTD,Q84,Peak,38473.2,1.158158107,-3.003653661,92.2343226
2017-08-01,Queens,LCL/LTD,Q85,Off-Peak,131435.81,1.191810155,-1.707402371,88.4578831
2017-08-01,Queens,LCL/LTD,Q85,Peak,80951.73,0.961689848,-2.325364797,90.713007
2017-08-01,Queens,LCL/LTD,Q88,Off-Peak,107671.29,1.262388204,0.447889708,77.7140961
2017-08-01,Queens,LCL/LTD,Q88,Peak,73910.65,1.061437179,0.204616979,80.1078512
2017-08-01,Queens,LCL/LTD,Q9,Off-Peak,51979.48,1.872201688,1.695076993,66.0780205
2017-08-01,Queens,LCL/LTD,Q9,Peak,32530.94,1.442117411,2.495016142,61.9472755
2017-08-01,Queens,SBS,Q44+,Off-Peak,322891.84,1.192331313,1.879977007,66.8184246
2017-08-01,Queens,SBS,Q44+,Peak,190686.3,1.364986283,1.212018635,70.8322899
2017-08-01,Queens,SBS,Q70+,Off-Peak,72963.97,0.969531524,1.776454445,68.6608723
2017-08-01,Queens,SBS,Q70+,Peak,24085.98,1.304815539,1.360201913,68.7780795
2017-08-01,Staten Island,EXP,X1,Off-Peak,73215.56,1.796794697,-0.683545537,72.1541357
2017-08-01,Staten Island,EXP,X1,Peak,35940.26,1.923708764,-3.636241632,82.6287053
2017-08-01,Staten Island,EXP,X10,Off-Peak,33763.09,2.959849766,-0.400410472,66.6656635
2017-08-01,Staten Island,EXP,X10,Peak,5526.5,3.013111926,-0.078373384,70.0647171
